ds,Niederschlag,Sonne_h,Temperatur_max,SoFe_SH,HeFe_SH,WiFe_SH,Kieler_Woche,karfreitag,ostermontag,himmelfahrt,pfingstmontag,tag_der_arbeit,einheitstag,heilig_abend,weihnachten,silvester,neujahr,day_before_irregular_holiday
2019-08-18,0,0,"31,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-19,0,0,"28,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-20,0,0,"25,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-21,"0,3",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-22,"2,1",0,"28,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-23,"4,2",0,"22,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-24,"9,9",0,"22,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-25,"0,1",0,"21,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-26,0,0,"21,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-27,0,0,"23,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-28,0,0,"21,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-29,"0,2",0,"23,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-30,0,0,"25,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,"4,2",0,"23,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-01,"0,9",0,"21,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-02,"1,7",0,"21,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-03,"3,7",0,"23,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-04,0,0,"22,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-05,"9,8",0,"22,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-06,"4,9",0,"17,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-07,"0,4",0,"20,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-08,"9,8",0,"18,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-09,"3,8",0,"20,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-10,"1,4",0,"19,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-11,"2,4",0,"18,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-12,"3,9",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-13,0,0,"21,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,0,0,"20,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,0,0,"25,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-16,0,0,"24,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-18,0,0,"26,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-19,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-20,0,0,"26,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-21,"0,1",0,"31,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-22,"0,2",0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-23,0,0,"24,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-24,"0,1",0,"29,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-25,"1,7",0,"24,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-26,"2,8",0,"18,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-27,"6,5",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-28,"3,3",0,"20,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-29,"6,7",0,"16,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,0,0,"16,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01,0,0,"18,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-02,0,0,"17,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-03,18,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-10-04,"0,7",0,"18,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-05,"2,9",0,"19,1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-06,"3,4",0,"19,1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-07,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-08,0,0,"18,1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-09,"0,9",0,"17,9",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10,"1,3",0,"16,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-11,"1,6",0,"13,8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-12,"1,1",0,"15,1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13,0,0,"15,4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-14,0,0,"17,1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-15,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-16,0,0,"22,7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-17,0,0,"20,3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-18,0,0,"18,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-19,"0,7",0,"16,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-20,13,0,"16,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-21,"1,5",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-22,"9,9",0,"18,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-23,"20,8",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-24,"9,4",0,"16,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-25,"9,3",0,"11,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-26,"0,4",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,0,0,"11,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,"0,1",0,"10,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-29,"0,9",0,"10,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-30,0,0,"11,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,"4,4",0,"11,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-01,"4,4",0,"11,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-02,"5,4",0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-03,"1,6",0,"14,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,"9,9",0,"13,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-05,"9,9",0,"14,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-06,"1,5",0,"14,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-07,"1,3",0,"19,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-08,0,0,"16,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-09,"7,2",0,"19,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-10,"3,1",0,"14,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-11,"7,6",0,"15,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-12,"3,2",0,"16,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-13,"3,1",0,"14,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-14,"2,4",0,"13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-15,0,0,"13,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-16,0,0,"13,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-17,0,0,"13,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-18,0,0,"14,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-19,"1,2",0,"14,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-20,3,0,"17,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-21,"2,1",0,"14,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-22,"0,9",0,"11,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-23,0,0,"9,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-24,0,0,"9,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-25,0,0,"8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-26,"5,7",0,"5,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-27,"3,2",0,"13,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-28,1,0,"12,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-29,"20,4",0,"11,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-30,"11,8",0,"9,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,0,0,"7,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-02,"1,6",0,"8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-03,0,0,"9,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-04,0,0,"8,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-05,"0,1",0,"8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-06,0,0,"6,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-07,"0,3",0,"7,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08,0,0,"6,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09,0,0,"8,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-10,0,0,"8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-11,"9,5",0,"8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-12,"3,1",0,"7,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-13,"3,4",0,"9,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-14,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-15,"3,3",0,"4,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-16,"5,4",0,"8,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-17,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18,0,0,"8,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-19,0,0,"5,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-20,"0,7",0,"6,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-21,"0,1",0,"7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-22,6,0,"8,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-23,"3,3",0,"9,8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-24,0,0,"6,3",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-12-25,0,0,"5,9",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-12-26,0,0,"5,9",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-12-27,0,0,"5,9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-28,0,0,"5,2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-29,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-30,"0,3",0,"7,7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-31,0,0,"6,6",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-01-01,"0,7",0,"6,7",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-01-02,"0,7",0,"6,7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-03,"6,6",0,"8,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-04,"0,9",0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-05,"5,4",0,"9,7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-06,"0,8",0,"7,5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-07,0,0,"5,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,"0,6",0,"5,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-09,"0,3",0,"5,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-10,"1,5",0,"3,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-11,"12,3",0,"5,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12,"2,7",0,"7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13,"2,5",0,"7,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-14,"0,6",0,"12,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-15,0,0,"11,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-16,0,0,"9,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-17,"3,7",0,"10,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-18,0,0,"8,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19,"3,3",0,"5,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-20,"1,8",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-21,"4,3",0,"7,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,"0,1",0,"6,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,"0,8",0,"6,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,0,0,"3,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,"2,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,0,0,"4,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,"0,1",0,"7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,0,0,"7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,"7,6",0,"6,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,"5,3",0,"8,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,"8,9",0,"10,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,"1,3",0,"10,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,"7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,"0,7",0,"8,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-04,0,0,"7,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05,0,0,"7,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-06,0,0,"8,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-07,0,0,"6,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-08,"0,2",0,"8,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,"13,3",0,"12,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-10,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-11,"12,5",0,"5,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,"6,5",0,"6,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-13,"2,6",0,"4,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,"5,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,"22,6",0,"13,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,"1,6",0,"9,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-18,"9,6",0,"7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,"1,2",0,"7,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-20,"7,9",0,"8,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,"3,7",0,"7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-22,"8,9",0,"9,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,"5,7",0,"6,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,"8,9",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-25,"3,7",0,"8,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-26,"0,3",0,"6,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,"0,7",0,"5,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,"2,3",0,"7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,"5,7",0,"11,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,"0,2",0,"8,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,"0,2",0,"8,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,"3,3",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,"0,1",0,"8,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,0,0,"7,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,"2,6",0,"5,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,1,0,"11,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,"2,5",0,"9,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-10,"12,7",0,"10,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-11,"0,4",0,"10,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-12,"3,5",0,"10,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,"0,6",0,"8,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-14,0,0,"7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,0,0,"13,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,0,0,"11,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-18,"4,4",0,"10,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-19,0,0,"11,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-20,0,0,"9,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-21,0,0,"6,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-22,0,0,"6,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,"7,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,0,0,"8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,0,0,"10,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,0,0,"9,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,0,0,"9,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,"2,6",0,"10,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,"0,9",0,"5,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30,"1,2",0,"8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,"0,4",0,"7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,"0,3",0,"8,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,1,0,"10,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,"0,5",0,"9,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,"0,1",0,"13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,0,0,"16,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,0,0,"21,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,0,0,"16,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,0,0,"20,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,0,0,"13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,0,0,"12,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,0,,"14,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,0,,"19,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,"0,8",,"9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,0,,"9,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,0,,"14,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,0,,"14,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,0,,"11,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,0,,"12,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,0,,"11,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,0,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,0,,"13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,0,,"13,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,0,,"18,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,0,,"17,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,0,,"15,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,0,,"10,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,0,,"18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,"2,5",,"12,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,"2,1",,"10,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,"9,5",,"13,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,"3,1",,"13,8",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-05-02,"0,2",,"13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,0,,"15,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,0,,"14,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,0,,"13,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,0,,"14,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,0,,"14,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,"0,6",,"18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,"0,5",,"20,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,0,,"20,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,0,,"10,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,"3,6",,"10,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,"0,6",,"8,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,0,,"12,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,2,,"12,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,0,,"14,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,0,,"16,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,"1,4",,"14,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,"0,3",,"18,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,0,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,0,,"20,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,8,,"19,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,"2,6",,"16,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,"0,6",,"15,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,0,,"17,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,0,,"18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,0,,"18,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,0,,"17,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,0,,"18,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,0,,"19,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
